"SIRUTA,N,6,0","NIV,N,1,0","SIRSUP,N,6,0","TIP,N,2,0","DENLOC,C,40","ULT,C,1","MED,C,1","JUD,N,2,0","PREFIX,N,6,0","REGIUNE,N,1,0","CODP,N,6,0","FSJ,N,2,0","FS2,C,5","FS3,C,7","FSL,N,6,0","FICTIV,N,1,0"
94465,3,94456,22,SFANTU GHEORGHE,1,3,21,0,3,927215,23,42606,1010960,9336,
94474,3,94456,23,BUTOIU,1,3,21,0,3,927216,23,42606,3001967,9337,
94483,3,94456,23,MALU,1,3,21,0,3,927217,23,42606,3007077,9338,
105026,2,216,3,SINESTI,0,3,21,0,3,0,23,42638,,9339,
105035,3,105026,22,SINESTI,1,3,21,0,3,927220,23,42638,1011084,9340,
105044,3,105026,23,BOTENI,1,3,21,0,3,927221,23,42638,3001438,9341,
105053,3,105026,23,CATRUNESTI,1,3,21,0,3,927222,23,42638,3002392,9342,
105062,3,105026,23,HAGIESTI,1,3,21,0,3,927223,23,42638,3005693,9343,
105071,3,105026,23,LILIECI,1,3,21,0,3,927224,23,42638,3006635,9344,
105080,3,105026,23,LIVEDEA,1,3,21,0,3,927226,23,42638,3006698,9345,
94492,2,216,3,STELNICA,0,3,21,0,3,0,23,42730,,9346,
94508,3,94492,22,STELNICA,1,3,21,0,3,927230,23,42730,1011508,9347,
94517,3,94492,23,MALTEZI,1,3,21,0,3,927231,23,42730,3007074,9348,
94526,3,94492,23,RETEZATU,1,3,21,0,3,927232,23,42730,3009971,9349,
94535,2,216,3,SUDITI,0,3,21,0,3,0,23,42759,,9350,
94544,3,94535,22,SUDITI,1,3,21,0,3,927235,23,42759,1011658,9351,
94553,3,94535,23,GURA VAII,1,3,21,0,3,927236,23,42759,3005645,9352,
94688,2,216,3,VALEA CIORII,0,3,21,0,3,0,23,42994,,9355,
94697,3,94688,22,VALEA CIORII,1,3,21,0,3,927240,23,42994,1012782,9356,
94704,3,94688,23,BUCSA,1,3,21,0,3,927241,23,42994,3001746,9357,
94713,3,94688,23,DUMITRESTI,1,3,21,0,3,927242,23,42994,3004462,9358,
94722,3,94688,23,MURGEANCA,1,3,21,0,3,927243,23,42994,3007834,9359,
105794,2,216,3,VALEA MACRISULUI,0,3,21,0,3,0,23,43005,,9360,
105801,3,105794,22,VALEA MACRISULUI,1,3,21,0,3,927245,23,43005,1012892,9361,
105810,3,105794,23,GRINDASI,1,3,21,0,3,927246,23,43005,3005519,9362,
94795,2,216,3,VLADENI,0,3,21,0,3,0,23,43111,,9363,
94802,3,94795,22,VLADENI,1,3,21,0,3,927250,23,43111,1013471,9364,
225,1,1,40,JUDETUL IASI,0,0,22,0,1,0,24,,,9365,
95060,2,225,1,MUNICIPIUL IASI,0,1,22,0,1,0,24,11715,,9366,
95079,3,95060,9,IASI,1,1,22,0,1,0,24,11715,1006029,9367,
95391,2,225,4,MUNICIPIUL PASCANI,0,1,22,0,1,0,24,21731,,9368,
95408,3,95391,9,PASCANI,1,1,22,0,1,705200,24,21731,1008623,9369,
95417,3,95391,10,BLAGESTI,1,1,22,0,1,705201,24,21731,2001129,9370,
95426,3,95391,10,BOSTENI,1,1,22,0,1,705202,24,21731,2001429,9371,
95435,3,95391,10,GASTESTI,1,1,22,0,1,705203,24,21731,2005106,9372,
95444,3,95391,10,LUNCA,1,1,22,0,1,705200,24,21731,2006800,9373,
95453,3,95391,10,SODOMENI,1,1,22,0,1,705205,24,21731,2011259,9374,
95355,2,225,2,ORAS HARLAU,0,1,22,0,1,0,24,31951,,9375,
95364,3,95355,17,HARLAU,1,1,22,0,1,705100,24,31951,1005744,9376,
95373,3,95355,19,PARCOVACI,1,1,22,0,1,705101,24,31951,3008584,9377,
95471,2,225,2,ORAS TARGU FRUMOS,0,1,22,0,1,0,24,32050,,9384,
95480,3,95471,17,TARGU FRUMOS,1,1,22,0,1,705300,24,32050,1011853,9385,
95612,2,225,3,ALEXANDRU I. CUZA,0,3,22,0,1,0,24,40036,,9386,
95621,3,95612,22,ALEXANDRU I. CUZA,1,3,22,0,1,707005,24,40036,1000129,9387,
95630,3,95612,23,KOGALNICENI,1,3,22,0,1,707006,24,40036,3006433,9388,
95649,3,95612,23,SCHEIA,1,3,22,0,1,707007,24,40036,3010750,9389,
95658,3,95612,23,VOLINTIRESTI,1,3,22,0,1,707008,24,40036,3013552,9390,
95667,2,225,3,ANDRIESENI,0,3,22,0,1,0,24,40060,,9391,
95676,3,95667,22,ANDRIESENI,1,3,22,0,1,707010,24,40060,1000213,9392,
95685,3,95667,23,BUHAENI,1,3,22,0,1,707011,24,40060,3001832,9393,
95694,3,95667,23,DRAGANESTI,1,3,22,0,1,707012,24,40060,3004254,9394,
95701,3,95667,23,FANTANELE,1,3,22,0,1,707013,24,40060,3004603,9395,
95710,3,95667,23,GLAVANESTI,1,3,22,0,1,707014,24,40060,3005329,9396,
95729,3,95667,23,IEPURENI,1,3,22,0,1,707016,24,40060,3006081,9397,
95738,3,95667,23,SPINENI,1,3,22,0,1,707017,24,40060,3011362,9398,
95747,2,225,3,ARONEANU,0,3,22,0,1,0,24,40086,,9399,
95756,3,95747,22,ARONEANU,1,3,22,0,1,707020,24,40086,1000322,9400,
95765,3,95747,23,DOROBANT,1,3,22,0,1,707021,24,40086,3004213,9401,
95774,3,95747,23,REDIU ALDEI,1,3,22,0,1,707022,24,40086,3009936,9402,
95783,3,95747,23,SOROGARI,1,3,22,0,1,707023,24,40086,3011335,9403,
95792,2,225,3,BALTATI,0,3,22,0,1,0,24,40155,,9408,
95809,3,95792,22,BALTATI,1,3,22,0,1,707025,24,40155,1000642,9409,
95818,3,95792,23,COTARGACI,1,3,22,0,1,707026,24,40155,3003407,9410,
95827,3,95792,23,FILIASI,1,3,22,0,1,707027,24,40155,3004735,9411,
95836,3,95792,23,MADARJESTI,1,3,22,0,1,707028,24,40155,3006961,9412,
95845,3,95792,23,PODISU,1,3,22,0,1,707029,24,40155,3009102,9413,
95854,3,95792,23,SARCA,1,3,22,0,1,707031,24,40155,3010570,9414,
95863,3,95792,23,VALEA OILOR,1,3,22,0,1,707032,24,40155,3012965,9415,
95088,2,225,3,BARNOVA,0,3,22,0,1,0,24,40186,,9416,
95097,3,95088,22,BARNOVA,1,3,22,0,1,707035,24,40186,1000793,9417,
95104,3,95088,23,CERCU,1,3,22,0,1,707036,24,40186,3002487,9418,
95113,3,95088,23,PAUN,1,3,22,0,1,707037,24,40186,3008670,9419,
95122,3,95088,23,PIETRARIA,1,3,22,0,1,707038,24,40186,3008859,9420,
95131,3,95088,23,TODIREL,1,3,22,0,1,707039,24,40186,3012179,9421,
95140,3,95088,23,VISAN,1,3,22,0,1,707041,24,40186,3013423,9422,
95872,2,225,3,BELCESTI,0,3,22,0,1,0,24,40213,,9423,
95881,3,95872,22,BELCESTI,1,3,22,0,1,707045,24,40213,1000928,9424,
95890,3,95872,23,LITENI,1,3,22,0,1,707046,24,40213,3006679,9425,
95907,3,95872,23,MUNTENI,1,3,22,0,1,707047,24,40213,3007817,9426,
95916,3,95872,23,SATU NOU,1,3,22,0,1,707048,24,40213,3010668,9427,
95925,3,95872,23,TANSA,1,3,22,0,1,707049,24,40213,3011825,9428,
95934,3,95872,23,ULMI,1,3,22,0,1,707051,24,40213,3012487,9429,
95943,2,225,3,BIVOLARI,0,3,22,0,1,0,24,40269,,9430,
95952,3,95943,22,BIVOLARI,1,3,22,0,1,707055,24,40269,1001121,9431,
95961,3,95943,23,BURUIENESTI,1,3,22,0,1,707056,24,40269,3001930,9432,
95970,3,95943,23,SOLONET,1,3,22,0,1,707057,24,40269,3011303,9433,
95989,3,95943,23,TABARA,1,3,22,0,1,707058,24,40269,3011759,9434,
95998,3,95943,23,TRAIAN,1,3,22,0,1,707059,24,40269,3012277,9435,
96058,2,225,3,BRAESTI,0,3,22,0,1,0,24,40351,,9436,
96067,3,96058,22,BRAESTI,1,3,22,0,1,707060,24,40351,1001532,9437,
96076,3,96058,23,ALBESTI,1,3,22,0,1,707061,24,40351,3000098,9438,
96085,3,96058,23,BUDA,1,3,22,0,1,707062,24,40351,3001770,9439,
96094,3,96058,23,CRISTESTI,1,3,22,0,1,707063,24,40351,3003588,9440,
96101,3,96058,23,REDIU,1,3,22,0,1,707064,24,40351,3009932,9441,
96110,2,225,3,BUTEA,0,3,22,0,1,0,24,40446,,9442,
96129,3,96110,22,BUTEA,1,3,22,0,1,707065,24,40446,1001955,9443,
96138,3,96110,23,MICLAUSENI,1,3,22,0,1,707066,24,40446,3007422,9444,
96147,2,225,3,CEPLENITA,0,3,22,0,1,0,24,40548,,9445,
96156,3,96147,22,CEPLENITA,1,3,22,0,1,707070,24,40548,1002466,9446,
96165,3,96147,23,BUHALNITA,1,3,22,0,1,707071,24,40548,3001835,9447,
96174,3,96147,23,POIANA MARULUI,1,3,22,0,1,707072,24,40548,3009238,9448,
96183,3,96147,23,ZLODICA,1,3,22,0,1,707073,24,40548,3013728,9449,
96192,2,225,3,CIORTESTI,0,3,22,0,1,0,24,40627,,9452,
96209,3,96192,22,CIORTESTI,1,3,22,0,1,707075,24,40627,1002835,9453,
96218,3,96192,23,COROPCENI,1,3,22,0,1,707076,24,40627,3003307,9454,
96227,3,96192,23,DELENI,1,3,22,0,1,707077,24,40627,3004004,9455,
96236,3,96192,23,ROTARIA,1,3,22,0,1,707078,24,40627,3010116,9456,
96245,3,96192,23,SERBESTI,1,3,22,0,1,707079,24,40627,3010930,9457,
96254,2,225,3,CIUREA,0,3,22,0,1,0,24,40646,,9458,
96263,3,96254,22,CIUREA,1,3,22,0,1,707080,24,40646,1002930,9459,
96272,3,96254,23,CURATURI,1,3,22,0,1,707081,24,40646,3003717,9460,
96281,3,96254,23,DUMBRAVA,1,3,22,0,1,707082,24,40646,3004409,9461,
96290,3,96254,23,HLINCEA,1,3,22,0,1,707083,24,40646,3005834,9462,
96307,3,96254,23,LUNCA CETATUII,1,3,22,0,1,707085,24,40646,3006831,9463,
96316,3,96254,23,PICIORU LUPULUI,1,3,22,0,1,707084,24,40646,3008848,9464,
96325,3,96254,23,SLOBOZIA,1,3,22,0,1,707086,24,40646,3011187,9465,
96334,2,225,3,COARNELE CAPREI,0,3,22,0,1,0,24,40653,,9466,
96343,3,96334,22,COARNELE CAPREI,1,3,22,0,1,707100,24,40653,1002985,9467,
96352,3,96334,23,ARAMA,1,3,22,0,1,707101,24,40653,3000258,9468,
96361,3,96334,23,PETROSICA,1,3,22,0,1,707102,24,40653,3008818,9469,
96370,2,225,3,COMARNA,0,3,22,0,1,0,24,40679,,9470,
96389,3,96370,22,OSOI,1,3,22,0,1,707110,24,40679,1008378,9471,
96398,3,96370,23,COMARNA,1,3,22,0,1,707105,24,40679,3003131,9472,
96405,3,96370,23,CURAGAU,1,3,22,0,1,707106,24,40679,3003714,9473,
96414,3,96370,23,STANCA,1,3,22,0,1,707107,24,40679,3011392,9474,
96423,2,225,3,COSTULENI,0,3,22,0,1,0,24,40744,,9478,
96432,3,96423,22,COSTULENI,1,3,22,0,1,707115,24,40744,1003403,9479,
96441,3,96423,23,COVASNA,1,3,22,0,1,707116,24,40744,3003460,9480,
96450,3,96423,23,COZIA,1,3,22,0,1,707117,24,40744,3003472,9481,
96469,3,96423,23,HILITA,1,3,22,0,1,707118,24,40744,3005824,9482,
96478,2,225,3,COTNARI,0,3,22,0,1,0,24,40749,,9483,
96487,3,96478,22,COTNARI,1,3,22,0,1,707120,24,40749,1003423,9484,
96496,3,96478,23,BAHLUIU,1,3,22,0,1,707121,24,40749,3000471,9485,
96511,3,96478,23,CARJOAIA,1,3,22,0,1,707122,24,40749,3002285,9486,
96502,3,96478,23,CIRESENI,1,3,22,0,1,707123,24,40749,3002848,9487,
96520,3,96478,23,FAGAT,1,3,22,0,1,707124,24,40749,3004539,9488,
96539,3,96478,23,HODORA,1,3,22,0,1,707126,24,40749,3005859,9489,
96548,3,96478,23,HORODISTEA,1,3,22,0,1,707127,24,40749,3005924,9490,
96557,3,96478,23,IOSUPENI,1,3,22,0,1,707128,24,40749,3006208,9491,
96566,3,96478,23,LUPARIA,1,3,22,0,1,707129,24,40749,3006899,9492,
96575,3,96478,23,VALEA RACULUI,1,3,22,0,1,707131,24,40749,3012999,9493,
96584,3,96478,23,ZBERENI,1,3,22,0,1,707132,24,40749,3013682,9494,
96593,2,225,3,COZMESTI,0,3,22,0,1,0,24,40758,,9495,
96600,3,96593,22,COZMESTI,1,3,22,0,1,707140,24,40758,1003479,9496,
96619,3,96593,23,PODOLENII DE JOS,1,3,22,0,1,707141,24,40758,3009106,9497,
96628,3,96593,23,PODOLENII DE SUS,1,3,22,0,1,707142,24,40758,3009107,9498,
96637,2,225,3,CRISTESTI,0,3,22,0,1,0,24,40784,,9499,
96646,3,96637,22,CRISTESTI,1,3,22,0,1,707145,24,40784,1003587,9500,
96655,3,96637,23,HOMITA,1,3,22,0,1,707146,24,40784,3005884,9501,
96664,2,225,3,CUCUTENI,0,3,22,0,1,0,24,40801,,9502,
96673,3,96664,22,CUCUTENI,1,3,22,0,1,707150,24,40801,1003679,9503,
96682,3,96664,23,BAICENI,1,3,22,0,1,707151,24,40801,3000498,9504,
96691,3,96664,23,BARBATESTI,1,3,22,0,1,707152,24,40801,3000736,9505,
96708,3,96664,23,SACARESTI,1,3,22,0,1,707153,24,40801,3010261,9506,
96717,2,225,3,DAGATA,0,3,22,0,1,0,24,40823,,9507,
96726,3,96717,22,DAGATA,1,3,22,0,1,707155,24,40823,1003798,9508,
96735,3,96717,23,BALUSESTI,1,3,22,0,1,707156,24,40823,3000664,9509,
96744,3,96717,23,BOATCA,1,3,22,0,1,707157,24,40823,3001169,9510,
96753,3,96717,23,BUZDUG,1,3,22,0,1,707158,24,40823,3001981,9511,
96762,3,96717,23,MANASTIREA,1,3,22,0,1,707159,24,40823,3007120,9512,
96771,3,96717,23,PISCU RUSULUI,1,3,22,0,1,707161,24,40823,3008932,9513,
96780,3,96717,23,POIENILE,1,3,22,0,1,707162,24,40823,3009293,9514,
96799,3,96717,23,TARNITA,1,3,22,0,1,707163,24,40823,3011892,9515,
96806,3,96717,23,ZECE PRAJINI,1,3,22,0,1,707164,24,40823,3013688,9516,
96815,2,225,3,DELENI,0,3,22,0,1,0,24,40855,,9517,
96824,3,96815,22,DELENI,1,3,22,0,1,707165,24,40855,1003995,9518,
96833,3,96815,23,FEREDENI,1,3,22,0,1,707166,24,40855,3004693,9519,
96842,3,96815,23,LEAHU-NACU,1,3,22,0,1,707167,24,40855,3006543,9520,
96851,3,96815,23,MAXUT,1,3,22,0,1,707168,24,40855,3007322,9521,
96860,3,96815,23,POIANA,1,3,22,0,1,707169,24,40855,3009173,9522,
96879,3,96815,23,SLOBOZIA,1,3,22,0,1,707171,24,40855,3011178,9523,
96888,2,225,3,DOBROVAT,0,3,22,0,1,0,24,40892,,9524,
96897,3,96888,22,DOBROVAT,1,3,22,0,1,707175,24,40892,1004154,9525,
96904,2,225,3,DOLHESTI,0,3,22,0,1,0,24,40901,,9526,
96913,3,96904,22,DOLHESTI,1,3,22,0,1,707180,24,40901,1004180,9527,
96922,3,96904,23,BRADICESTI,1,3,22,0,1,707181,24,40901,3001522,9528,
96931,3,96904,23,PIETRIS,1,3,22,0,1,707182,24,40901,3008869,9529,
96940,2,225,3,DUMESTI,0,3,22,0,1,0,24,40967,,9533,
96959,3,96940,22,DUMESTI,1,3,22,0,1,707185,24,40967,1004451,9534,
96968,3,96940,23,BANU,1,3,22,0,1,707186,24,40967,3000700,9535,
96977,3,96940,23,CHILISOAIA,1,3,22,0,1,707187,24,40967,3002644,9536,
96986,3,96940,23,HOISESTI,1,3,22,0,1,707188,24,40967,3005870,9537,
96995,3,96940,23,PAUSESTI,1,3,22,0,1,707189,24,40967,3008677,9538,
97009,2,225,3,ERBICENI,0,3,22,0,1,0,24,40975,,9539,
97018,3,97009,22,ERBICENI,1,3,22,0,1,707190,24,40975,1004509,9540,
97027,3,97009,23,BARLESTI,1,3,22,0,1,707191,24,40975,3000778,9541,
97036,3,97009,23,SPINOASA,1,3,22,0,1,707192,24,40975,3011367,9542,
97045,3,97009,23,SPRANCEANA,1,3,22,0,1,707193,24,40975,3011374,9543,
97054,3,97009,23,TOTOESTI,1,3,22,0,1,707194,24,40975,3012269,9544,
97063,2,225,3,FOCURI,0,3,22,0,1,0,24,41028,,9547,
97072,3,97063,22,FOCURI,1,3,22,0,1,707195,24,41028,1004819,9548,
97081,3,100317,22,FANTANELE,1,3,22,0,1,707196,24,40990,1004604,9546,
97090,2,225,3,GOLAIESTI,0,3,22,0,1,0,24,41159,,9549,
97107,3,97090,22,GOLAIESTI,1,3,22,0,1,707200,24,41159,1005396,9550,
97116,3,97090,23,BRAN,1,3,22,0,1,707201,24,41159,3001547,9551,
97125,3,97090,23,CILIBIU,1,3,22,0,1,707202,24,41159,3002748,9552,
97134,3,97090,23,COTU LUI IVAN,1,3,22,0,1,707203,24,41159,3003445,9553,
97143,3,97090,23,GRADINARI,1,3,22,0,1,707204,24,41159,3005466,9554,
97152,3,97090,23,MEDELENI,1,3,22,0,1,707206,24,41159,3007329,9555,
97161,3,97090,23,PETRESTI,1,3,22,0,1,707207,24,41159,3008788,9556,
97170,3,97090,23,PODU JIJIEI,1,3,22,0,1,707208,24,41159,3009121,9557,
97189,2,225,3,GORBAN,0,3,22,0,1,0,24,41163,,9558,
97198,3,97189,22,GORBAN,1,3,22,0,1,707210,24,41163,1005419,9559,
97205,3,97189,23,GURA BOHOTIN,1,3,22,0,1,707211,24,41163,3005598,9560,
97214,3,97189,23,PODU HAGIULUI,1,3,22,0,1,707212,24,41163,3009118,9561,
97223,3,97189,23,SCOPOSENI,1,3,22,0,1,707213,24,41163,3010793,9562,
97232,3,97189,23,ZBEROAIA,1,3,22,0,1,707214,24,41163,3013683,9563,
97241,2,225,3,GRAJDURI,0,3,22,0,1,0,24,41183,,9564,
97250,3,97241,22,GRAJDURI,1,3,22,0,1,707215,24,41183,1005483,9565,
97269,3,97241,23,CARBUNARI,1,3,22,0,1,707216,24,41183,3002267,9566,
97278,3,97241,23,CORCODEL,1,3,22,0,1,707217,24,41183,3003223,9567,
97287,3,97241,23,LUNCA,1,3,22,0,1,707218,24,41183,3006799,9568,
97296,3,97241,23,PADURENI,1,3,22,0,1,707219,24,41183,3008460,9569,
97303,3,97241,23,POIANA CU CETATE,1,3,22,0,1,707221,24,41183,3009216,9570,
97312,3,97241,23,VALEA SATULUI,1,3,22,0,1,707222,24,41183,3013025,9571,
97321,2,225,3,GROPNITA,0,3,22,0,1,0,24,41202,,9572,
97330,3,97321,22,GROPNITA,1,3,22,0,1,707225,24,41202,1005539,9573,
97349,3,97321,23,BULBUCANI,1,3,22,0,1,707226,24,41202,3001861,9574,
97358,3,97321,23,FORASTI,1,3,22,0,1,707227,24,41202,3004834,9575,
97367,3,97321,23,MALAESTI,1,3,22,0,1,707228,24,41202,3007045,9576,
97385,3,97321,23,SANGERI,1,3,22,0,1,707231,24,41202,3010435,9577,
97376,3,97321,23,SAVENI,1,3,22,0,1,707229,24,41202,3010721,9578,
97394,2,225,3,GROZESTI,0,3,22,0,1,0,24,41206,,9579,
97401,3,97394,22,GROZESTI,1,3,22,0,1,707235,24,41206,1005563,9580,
97410,3,97394,23,COLTU CORNII,1,3,22,0,1,707236,24,41206,3003107,9581,
97429,3,97394,23,SALAGENI,1,3,22,0,1,707237,24,41206,3010305,9582,
97438,2,225,3,HALAUCESTI,0,3,22,0,1,0,24,41228,,9583,
97447,3,97438,22,HALAUCESTI,1,3,22,0,1,707240,24,41228,1005705,9584,
97456,3,97438,23,LUNCASI,1,3,22,0,1,707241,24,41228,3006870,9585,
97465,2,225,3,HELESTENI,0,3,22,0,1,0,24,41248,,9590,
97474,3,97465,22,HELESTENI,1,3,22,0,1,707245,24,41248,1005787,9591,
97483,3,97465,23,HARMANEASA,1,3,22,0,1,707246,24,41248,3005747,9592,
97492,3,97465,23,MOVILENI,1,3,22,0,1,707247,24,41248,3007771,9593,
97508,3,97465,23,OBOROCENI,1,3,22,0,1,707248,24,41248,3008149,9594,
95159,2,225,3,HOLBOCA,0,3,22,0,1,0,24,41264,,9595,
95168,3,95159,22,HOLBOCA,1,3,22,0,1,707250,24,41264,1005873,9596,
95177,3,95159,23,CRISTESTI,1,3,22,0,1,707251,24,41264,3003590,9597,
95186,3,95159,23,DANCU,1,3,22,0,1,707252,24,41264,3003843,9598,
95195,3,95159,23,ORZENI,1,3,22,0,1,707253,24,41264,3008365,9599,
95202,3,95159,23,RUSENII NOI,1,3,22,0,1,707254,24,41264,3010215,9600,
95211,3,95159,23,RUSENII VECHI,1,3,22,0,1,707256,24,41264,3010217,9601,
95220,3,95159,23,VALEA LUNGA,1,3,22,0,1,707257,24,41264,3012875,9602,
97517,2,225,3,HORLESTI,0,3,22,0,1,0,24,41275,,9603,
97526,3,97517,22,HORLESTI,1,3,22,0,1,707260,24,41275,1005920,9604,
97535,3,97517,23,BOGDANESTI,1,3,22,0,1,707261,24,41275,3001263,9605,
97544,3,97517,23,SCOPOSENI,1,3,22,0,1,707262,24,41275,3010794,9606,
97553,2,225,3,IPATELE,0,3,22,0,1,0,24,41334,,9614,
97562,3,97553,22,IPATELE,1,3,22,0,1,707265,24,41334,1006210,9615,
97571,3,97553,23,ALEXESTI,1,3,22,0,1,707266,24,41334,3000138,9616,
97580,3,97553,23,BACU,1,3,22,0,1,707267,24,41334,3000435,9617,
97599,3,97553,23,CUZA VODA,1,3,22,0,1,707268,24,41334,3003772,9618,
97606,2,225,3,LESPEZI,0,3,22,0,1,0,24,41409,,9619,
97615,3,97606,22,LESPEZI,1,3,22,0,1,707270,24,41409,1006600,9620,
